Tipo,Valor,geo,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,SequenciaTipo,SequenciaValor,Attribute,qryNacional.X,Y,X
Composição Agregado,Two adults with one dependent child,RO,Romania,2024,18.8,7,14,Fim,27.9,911,18.8
Composição Agregado,Two adults with two dependent children,RO,Romania,2024,24.9,7,15,Inicio,27.9,910,27.9
Composição Agregado,Two adults with two dependent children,RO,Romania,2024,24.9,7,15,Fim,27.9,909,24.9
Composição Agregado,Two adults with three or more dependent children,RO,Romania,2024,50.9,7,16,Inicio,27.9,908,27.9
Composição Agregado,Two adults with three or more dependent children,RO,Romania,2024,50.9,7,16,Fim,27.9,907,50.9
Composição Agregado,Three or more adults,RO,Romania,2024,17.6,7,17,Inicio,27.9,906,27.9
Composição Agregado,Three or more adults,RO,Romania,2024,17.6,7,17,Fim,27.9,905,17.6
Composição Agregado,Three or more adults with dependent children,RO,Romania,2024,37.2,7,18,Inicio,27.9,904,27.9
Composição Agregado,Three or more adults with dependent children,RO,Romania,2024,37.2,7,18,Fim,27.9,903,37.2
Alojamento,"Owner, with mortgage or loan",RO,Romania,2024,6.4,8,1,Inicio,27.9,902,27.9
Alojamento,"Owner, with mortgage or loan",RO,Romania,2024,6.4,8,1,Fim,27.9,901,6.4
Alojamento,"Owner, no outstanding mortgage or housing loan",RO,Romania,2024,28,8,2,Inicio,27.9,900,27.9
Alojamento,"Owner, no outstanding mortgage or housing loan",RO,Romania,2024,28,8,2,Fim,27.9,899,28
Alojamento,"Tenant, rent at market price",RO,Romania,2024,23.3,8,3,Inicio,27.9,898,27.9
Alojamento,"Tenant, rent at market price",RO,Romania,2024,23.3,8,3,Fim,27.9,897,23.3
Alojamento,"Tenant, rent at reduced price or free",RO,Romania,2024,37.8,8,4,Inicio,27.9,896,27.9
Alojamento,"Tenant, rent at reduced price or free",RO,Romania,2024,37.8,8,4,Fim,27.9,895,37.8
Urbanização,Cities,RO,Romania,2024,14.3,9,1,Inicio,27.9,894,27.9
Urbanização,Cities,RO,Romania,2024,14.3,9,1,Fim,27.9,893,14.3
Urbanização,Towns and suburbs,RO,Romania,2024,24,9,2,Inicio,27.9,892,27.9
Urbanização,Towns and suburbs,RO,Romania,2024,24,9,2,Fim,27.9,891,24
Urbanização,Rural areas,RO,Romania,2024,41.7,9,3,Inicio,27.9,890,27.9
Urbanização,Rural areas,RO,Romania,2024,41.7,9,3,Fim,27.9,889,41.7
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2024,75.8,10,1,Inicio,27.9,888,27.9
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",RO,Romania,2024,75.8,10,1,Fim,27.9,887,75.8
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2024,34.2,10,2,Inicio,27.9,886,27.9
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2024,34.2,10,2,Fim,27.9,885,34.2
Escolaridade Pais,Tertiary education (levels 5-8),RO,Romania,2024,5.9,10,3,Inicio,27.9,884,27.9
Escolaridade Pais,Tertiary education (levels 5-8),RO,Romania,2024,5.9,10,3,Fim,27.9,883,5.9
Cidadania,Reporting country,RO,Romania,2024,26.4,11,1,Inicio,27.9,882,27.9
Cidadania,Reporting country,RO,Romania,2024,26.4,11,1,Fim,27.9,881,26.4
Cidadania,Foreign country,RO,Romania,2024,52.8,11,2,Inicio,27.9,880,27.9
Cidadania,Foreign country,RO,Romania,2024,52.8,11,2,Fim,27.9,879,52.8
Cidadania,EU27 countries (from 2020) except reporting country,RO,Romania,2024,,11,3,Inicio,27.9,878,27.9
Cidadania,EU27 countries (from 2020) except reporting country,RO,Romania,2024,,11,3,Fim,27.9,877,
Cidadania,Non-EU27 countries (from 2020) nor reporting country,RO,Romania,2024,65.5,11,4,Inicio,27.9,876,27.9
Cidadania,Non-EU27 countries (from 2020) nor reporting country,RO,Romania,2024,65.5,11,4,Fim,27.9,875,65.5
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,RO,Romania,2024,65.5,11,5,Inicio,27.9,874,27.9
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,RO,Romania,2024,65.5,11,5,Fim,27.9,873,65.5
Cidadania,EU28 countries (2013-2020) except reporting country,RO,Romania,2024,,11,6,Inicio,27.9,872,27.9
Cidadania,EU28 countries (2013-2020) except reporting country,RO,Romania,2024,,11,6,Fim,27.9,871,
Pais de Nascimento,Reporting country,RO,Romania,2024,26.7,12,1,Inicio,27.9,870,27.9
Pais de Nascimento,Reporting country,RO,Romania,2024,26.7,12,1,Fim,27.9,869,26.7
Pais de Nascimento,Foreign country,RO,Romania,2024,54.2,12,2,Inicio,27.9,868,27.9
Pais de Nascimento,Foreign country,RO,Romania,2024,54.2,12,2,Fim,27.9,867,54.2
Pais de Nascimento,EU27 countries (from 2020) except reporting country,RO,Romania,2024,,12,3,Inicio,27.9,866,27.9
Pais de Nascimento,EU27 countries (from 2020) except reporting country,RO,Romania,2024,,12,3,Fim,27.9,865,
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,RO,Romania,2024,55.9,12,4,Inicio,27.9,864,27.9
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,RO,Romania,2024,55.9,12,4,Fim,27.9,863,55.9
Total,Total,SK,Slovakia,2024,18.3,1,1,Inicio,18.3,1000,18.3
Total,Total,SK,Slovakia,2024,18.3,1,1,Fim,18.3,800,18.3
Sexo,Males,SK,Slovakia,2024,18.1,2,1,Inicio,18.3,988,18.3
Sexo,Males,SK,Slovakia,2024,18.1,2,1,Fim,18.3,987,18.1
Sexo,Females,SK,Slovakia,2024,18.4,2,2,Inicio,18.3,986,18.3
Sexo,Females,SK,Slovakia,2024,18.4,2,2,Fim,18.3,985,18.4
Idade,06-10,SK,Slovakia,2024,23.4,3,1,Inicio,18.3,984,18.3
Idade,06-10,SK,Slovakia,2024,23.4,3,1,Fim,18.3,983,23.4
Idade,11-15,SK,Slovakia,2024,22.5,3,2,Inicio,18.3,982,18.3
Idade,11-15,SK,Slovakia,2024,22.5,3,2,Fim,18.3,981,22.5
Idade,16-19,SK,Slovakia,2024,23.7,3,3,Inicio,18.3,980,18.3
Idade,16-19,SK,Slovakia,2024,23.7,3,3,Fim,18.3,979,23.7
Idade,20-24,SK,Slovakia,2024,21.2,3,4,Inicio,18.3,978,18.3
Idade,20-24,SK,Slovakia,2024,21.2,3,4,Fim,18.3,977,21.2
Idade,25-49,SK,Slovakia,2024,18.2,3,5,Inicio,18.3,976,18.3
Idade,25-49,SK,Slovakia,2024,18.2,3,5,Fim,18.3,975,18.2
Idade,50-64,SK,Slovakia,2024,17.6,3,6,Inicio,18.3,974,18.3
Idade,50-64,SK,Slovakia,2024,17.6,3,6,Fim,18.3,973,17.6
Idade,65-74,SK,Slovakia,2024,13.2,3,7,Inicio,18.3,972,18.3
Idade,65-74,SK,Slovakia,2024,13.2,3,7,Fim,18.3,971,13.2
Idade,75-00,SK,Slovakia,2024,12,3,8,Inicio,18.3,970,18.3
Idade,75-00,SK,Slovakia,2024,12,3,8,Fim,18.3,969,12
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2024,41.1,4,1,Inicio,18.3,968,18.3
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2024,41.1,4,1,Fim,18.3,967,41.1
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2024,15.8,4,2,Inicio,18.3,966,18.3
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2024,15.8,4,2,Fim,18.3,965,15.8
Escolaridade,Tertiary education (levels 5-8),SK,Slovakia,2024,9.7,4,3,Inicio,18.3,964,18.3
Escolaridade,Tertiary education (levels 5-8),SK,Slovakia,2024,9.7,4,3,Fim,18.3,963,9.7
Atividade,Employed persons,SK,Slovakia,2024,12.1,5,1,Inicio,18.3,962,18.3
Atividade,Employed persons,SK,Slovakia,2024,12.1,5,1,Fim,18.3,961,12.1
Atividade,Not employed persons,SK,Slovakia,2024,23.7,5,2,Inicio,18.3,960,18.3
Atividade,Not employed persons,SK,Slovakia,2024,23.7,5,2,Fim,18.3,959,23.7
Atividade,Employed persons except employees,SK,Slovakia,2024,20,5,3,Inicio,18.3,958,18.3
Atividade,Employed persons except employees,SK,Slovakia,2024,20,5,3,Fim,18.3,957,20
Atividade,Employees,SK,Slovakia,2024,11,5,4,Inicio,18.3,956,18.3
Atividade,Employees,SK,Slovakia,2024,11,5,4,Fim,18.3,955,11
Atividade,Unemployed persons,SK,Slovakia,2024,74.7,5,5,Inicio,18.3,954,18.3
Atividade,Unemployed persons,SK,Slovakia,2024,74.7,5,5,Fim,18.3,953,74.7
Atividade,Other persons outside the labour force,SK,Slovakia,2024,30.4,5,6,Inicio,18.3,952,18.3
Atividade,Other persons outside the labour force,SK,Slovakia,2024,30.4,5,6,Fim,18.3,951,30.4
Atividade,Retired persons,SK,Slovakia,2024,13.2,5,7,Inicio,18.3,950,18.3
Atividade,Retired persons,SK,Slovakia,2024,13.2,5,7,Fim,18.3,949,13.2
Rendimento,First quintile,SK,Slovakia,2024,76.2,6,1,Inicio,18.3,948,18.3
Rendimento,First quintile,SK,Slovakia,2024,76.2,6,1,Fim,18.3,947,76.2
Rendimento,Second quintile,SK,Slovakia,2024,7.1,6,2,Inicio,18.3,946,18.3
Rendimento,Second quintile,SK,Slovakia,2024,7.1,6,2,Fim,18.3,945,7.1
Rendimento,Third quintile,SK,Slovakia,2024,4.9,6,3,Inicio,18.3,944,18.3
Rendimento,Third quintile,SK,Slovakia,2024,4.9,6,3,Fim,18.3,943,4.9
Rendimento,Fourth quintile,SK,Slovakia,2024,2.2,6,4,Inicio,18.3,942,18.3
Rendimento,Fourth quintile,SK,Slovakia,2024,2.2,6,4,Fim,18.3,941,2.2
Rendimento,Fifth quintile,SK,Slovakia,2024,1,6,5,Inicio,18.3,940,18.3
Rendimento,Fifth quintile,SK,Slovakia,2024,1,6,5,Fim,18.3,939,1
Composição Agregado,One adult,SK,Slovakia,2024,28.3,7,1,Inicio,18.3,938,18.3
Composição Agregado,One adult,SK,Slovakia,2024,28.3,7,1,Fim,18.3,937,28.3
Composição Agregado,One adult younger than 65 years,SK,Slovakia,2024,26.8,7,2,Inicio,18.3,936,18.3
Composição Agregado,One adult younger than 65 years,SK,Slovakia,2024,26.8,7,2,Fim,18.3,935,26.8
Composição Agregado,One adult 65 years or over,SK,Slovakia,2024,29.6,7,3,Inicio,18.3,934,18.3
Composição Agregado,One adult 65 years or over,SK,Slovakia,2024,29.6,7,3,Fim,18.3,933,29.6
Composição Agregado,One single female,SK,Slovakia,2024,28,7,4,Inicio,18.3,932,18.3
Composição Agregado,One single female,SK,Slovakia,2024,28,7,4,Fim,18.3,931,28
Composição Agregado,One single male,SK,Slovakia,2024,28.9,7,5,Inicio,18.3,930,18.3
Composição Agregado,One single male,SK,Slovakia,2024,28.9,7,5,Fim,18.3,929,28.9
Composição Agregado,Two adults,SK,Slovakia,2024,13.4,7,6,Inicio,18.3,928,18.3
Composição Agregado,Two adults,SK,Slovakia,2024,13.4,7,6,Fim,18.3,927,13.4
Composição Agregado,Two adults younger than 65 years,SK,Slovakia,2024,14.1,7,7,Inicio,18.3,926,18.3
Composição Agregado,Two adults younger than 65 years,SK,Slovakia,2024,14.1,7,7,Fim,18.3,925,14.1
Composição Agregado,"Two adults, at least one aged 65 years or over",SK,Slovakia,2024,12.9,7,8,Inicio,18.3,924,18.3
Composição Agregado,"Two adults, at least one aged 65 years or over",SK,Slovakia,2024,12.9,7,8,Fim,18.3,923,12.9
Composição Agregado,Household without dependent children,SK,Slovakia,2024,15.4,7,9,Inicio,18.3,922,18.3
Composição Agregado,Household without dependent children,SK,Slovakia,2024,15.4,7,9,Fim,18.3,921,15.4
Composição Agregado,Household with dependent children,SK,Slovakia,2024,20.4,7,10,Inicio,18.3,920,18.3
Composição Agregado,Household with dependent children,SK,Slovakia,2024,20.4,7,10,Fim,18.3,919,20.4
Composição Agregado,One adult with dependent children,SK,Slovakia,2024,37.8,7,11,Inicio,18.3,918,18.3
Composição Agregado,One adult with dependent children,SK,Slovakia,2024,37.8,7,11,Fim,18.3,917,37.8
Composição Agregado,Two or more adults without dependent children,SK,Slovakia,2024,14.2,7,12,Inicio,18.3,916,18.3
Composição Agregado,Two or more adults without dependent children,SK,Slovakia,2024,14.2,7,12,Fim,18.3,915,14.2
Composição Agregado,Two or more adults with dependent children,SK,Slovakia,2024,19.9,7,13,Inicio,18.3,914,18.3
Composição Agregado,Two or more adults with dependent children,SK,Slovakia,2024,19.9,7,13,Fim,18.3,913,19.9
Composição Agregado,Two adults with one dependent child,SK,Slovakia,2024,16.2,7,14,Inicio,18.3,912,18.3
Composição Agregado,Two adults with one dependent child,SK,Slovakia,2024,16.2,7,14,Fim,18.3,911,16.2
Composição Agregado,Two adults with two dependent children,SK,Slovakia,2024,14.3,7,15,Inicio,18.3,910,18.3
Composição Agregado,Two adults with two dependent children,SK,Slovakia,2024,14.3,7,15,Fim,18.3,909,14.3
Composição Agregado,Two adults with three or more dependent children,SK,Slovakia,2024,32.7,7,16,Inicio,18.3,908,18.3
Composição Agregado,Two adults with three or more dependent children,SK,Slovakia,2024,32.7,7,16,Fim,18.3,907,32.7
Composição Agregado,Three or more adults,SK,Slovakia,2024,14.9,7,17,Inicio,18.3,906,18.3
Composição Agregado,Three or more adults,SK,Slovakia,2024,14.9,7,17,Fim,18.3,905,14.9
Composição Agregado,Three or more adults with dependent children,SK,Slovakia,2024,22,7,18,Inicio,18.3,904,18.3
Composição Agregado,Three or more adults with dependent children,SK,Slovakia,2024,22,7,18,Fim,18.3,903,22
Alojamento,"Owner, with mortgage or loan",SK,Slovakia,2024,12.1,8,1,Inicio,18.3,902,18.3
Alojamento,"Owner, with mortgage or loan",SK,Slovakia,2024,12.1,8,1,Fim,18.3,901,12.1
Alojamento,"Owner, no outstanding mortgage or housing loan",SK,Slovakia,2024,18.7,8,2,Inicio,18.3,900,18.3
Alojamento,"Owner, no outstanding mortgage or housing loan",SK,Slovakia,2024,18.7,8,2,Fim,18.3,899,18.7
Alojamento,"Tenant, rent at market price",SK,Slovakia,2024,35.1,8,3,Inicio,18.3,898,18.3
Alojamento,"Tenant, rent at market price",SK,Slovakia,2024,35.1,8,3,Fim,18.3,897,35.1
Alojamento,"Tenant, rent at reduced price or free",SK,Slovakia,2024,43.5,8,4,Inicio,18.3,896,18.3
Alojamento,"Tenant, rent at reduced price or free",SK,Slovakia,2024,43.5,8,4,Fim,18.3,895,43.5
Urbanização,Cities,SK,Slovakia,2024,12.4,9,1,Inicio,18.3,894,18.3
Urbanização,Cities,SK,Slovakia,2024,12.4,9,1,Fim,18.3,893,12.4
Urbanização,Towns and suburbs,SK,Slovakia,2024,16.9,9,2,Inicio,18.3,892,18.3
Urbanização,Towns and suburbs,SK,Slovakia,2024,16.9,9,2,Fim,18.3,891,16.9
Urbanização,Rural areas,SK,Slovakia,2024,22.9,9,3,Inicio,18.3,890,18.3
Urbanização,Rural areas,SK,Slovakia,2024,22.9,9,3,Fim,18.3,889,22.9
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2024,79.2,10,1,Inicio,18.3,888,18.3
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2024,79.2,10,1,Fim,18.3,887,79.2
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2024,26.6,10,2,Inicio,18.3,886,18.3
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2024,26.6,10,2,Fim,18.3,885,26.6
Escolaridade Pais,Tertiary education (levels 5-8),SK,Slovakia,2024,9.9,10,3,Inicio,18.3,884,18.3
Escolaridade Pais,Tertiary education (levels 5-8),SK,Slovakia,2024,9.9,10,3,Fim,18.3,883,9.9
Cidadania,Reporting country,SK,Slovakia,2024,17.2,11,1,Inicio,18.3,882,18.3
Cidadania,Reporting country,SK,Slovakia,2024,17.2,11,1,Fim,18.3,881,17.2
Cidadania,Foreign country,SK,Slovakia,2024,15.9,11,2,Inicio,18.3,880,18.3
Cidadania,Foreign country,SK,Slovakia,2024,15.9,11,2,Fim,18.3,879,15.9
Cidadania,EU27 countries (from 2020) except reporting country,SK,Slovakia,2024,10.4,11,3,Inicio,18.3,878,18.3
Cidadania,EU27 countries (from 2020) except reporting country,SK,Slovakia,2024,10.4,11,3,Fim,18.3,877,10.4
Cidadania,Non-EU27 countries (from 2020) nor reporting country,SK,Slovakia,2024,,11,4,Inicio,18.3,876,18.3
Cidadania,Non-EU27 countries (from 2020) nor reporting country,SK,Slovakia,2024,,11,4,Fim,18.3,875,
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,SK,Slovakia,2024,,11,5,Inicio,18.3,874,18.3
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,SK,Slovakia,2024,,11,5,Fim,18.3,873,
Cidadania,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2024,10.4,11,6,Inicio,18.3,872,18.3
Cidadania,EU28 countries (2013-2020) except reporting country,SK,Slovakia,2024,10.4,11,6,Fim,18.3,871,10.4
Pais de Nascimento,Reporting country,SK,Slovakia,2024,17.3,12,1,Inicio,18.3,870,18.3
Pais de Nascimento,Reporting country,SK,Slovakia,2024,17.3,12,1,Fim,18.3,869,17.3
Pais de Nascimento,Foreign country,SK,Slovakia,2024,22.4,12,2,Inicio,18.3,868,18.3
Pais de Nascimento,Foreign country,SK,Slovakia,2024,22.4,12,2,Fim,18.3,867,22.4
Pais de Nascimento,EU27 countries (from 2020) except reporting country,SK,Slovakia,2024,18.4,12,3,Inicio,18.3,866,18.3
Pais de Nascimento,EU27 countries (from 2020) except reporting country,SK,Slovakia,2024,18.4,12,3,Fim,18.3,865,18.4
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,SK,Slovakia,2024,28.4,12,4,Inicio,18.3,864,18.3
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,SK,Slovakia,2024,28.4,12,4,Fim,18.3,863,28.4
Total,Total,SI,Slovenia,2024,14.4,1,1,Inicio,14.4,1000,14.4
Total,Total,SI,Slovenia,2024,14.4,1,1,Fim,14.4,800,14.4
Sexo,Males,SI,Slovenia,2024,13.3,2,1,Inicio,14.4,988,14.4
Sexo,Males,SI,Slovenia,2024,13.3,2,1,Fim,14.4,987,13.3
Sexo,Females,SI,Slovenia,2024,15.6,2,2,Inicio,14.4,986,14.4
Sexo,Females,SI,Slovenia,2024,15.6,2,2,Fim,14.4,985,15.6
Idade,06-10,SI,Slovenia,2024,10.8,3,1,Inicio,14.4,984,14.4
Idade,06-10,SI,Slovenia,2024,10.8,3,1,Fim,14.4,983,10.8
Idade,11-15,SI,Slovenia,2024,13,3,2,Inicio,14.4,982,14.4
Idade,11-15,SI,Slovenia,2024,13,3,2,Fim,14.4,981,13
Idade,16-19,SI,Slovenia,2024,12.8,3,3,Inicio,14.4,980,14.4
Idade,16-19,SI,Slovenia,2024,12.8,3,3,Fim,14.4,979,12.8
Idade,20-24,SI,Slovenia,2024,8.4,3,4,Inicio,14.4,978,14.4
Idade,20-24,SI,Slovenia,2024,8.4,3,4,Fim,14.4,977,8.4
Idade,25-49,SI,Slovenia,2024,11.1,3,5,Inicio,14.4,976,14.4
Idade,25-49,SI,Slovenia,2024,11.1,3,5,Fim,14.4,975,11.1
Idade,50-64,SI,Slovenia,2024,15,3,6,Inicio,14.4,974,14.4
Idade,50-64,SI,Slovenia,2024,15,3,6,Fim,14.4,973,15
Idade,65-74,SI,Slovenia,2024,22.8,3,7,Inicio,14.4,972,14.4
Idade,65-74,SI,Slovenia,2024,22.8,3,7,Fim,14.4,971,22.8
Idade,75-00,SI,Slovenia,2024,24.1,3,8,Inicio,14.4,970,14.4
Idade,75-00,SI,Slovenia,2024,24.1,3,8,Fim,14.4,969,24.1
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",SI,Slovenia,2024,34.7,4,1,Inicio,14.4,968,14.4
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",SI,Slovenia,2024,34.7,4,1,Fim,14.4,967,34.7
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2024,15.2,4,2,Inicio,14.4,966,14.4
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2024,15.2,4,2,Fim,14.4,965,15.2
Escolaridade,Tertiary education (levels 5-8),SI,Slovenia,2024,6.4,4,3,Inicio,14.4,964,14.4
Escolaridade,Tertiary education (levels 5-8),SI,Slovenia,2024,6.4,4,3,Fim,14.4,963,6.4
Atividade,Employed persons,SI,Slovenia,2024,5.9,5,1,Inicio,14.4,962,14.4
Atividade,Employed persons,SI,Slovenia,2024,5.9,5,1,Fim,14.4,961,5.9
Atividade,Not employed persons,SI,Slovenia,2024,26.7,5,2,Inicio,14.4,960,14.4
Atividade,Not employed persons,SI,Slovenia,2024,26.7,5,2,Fim,14.4,959,26.7
Atividade,Employed persons except employees,SI,Slovenia,2024,23.8,5,3,Inicio,14.4,958,14.4
Atividade,Employed persons except employees,SI,Slovenia,2024,23.8,5,3,Fim,14.4,957,23.8
Atividade,Employees,SI,Slovenia,2024,3.1,5,4,Inicio,14.4,956,14.4
Atividade,Employees,SI,Slovenia,2024,3.1,5,4,Fim,14.4,955,3.1
Atividade,Unemployed persons,SI,Slovenia,2024,56.6,5,5,Inicio,14.4,954,14.4
Atividade,Unemployed persons,SI,Slovenia,2024,56.6,5,5,Fim,14.4,953,56.6
Atividade,Other persons outside the labour force,SI,Slovenia,2024,25.3,5,6,Inicio,14.4,952,14.4
Atividade,Other persons outside the labour force,SI,Slovenia,2024,25.3,5,6,Fim,14.4,951,25.3
Atividade,Retired persons,SI,Slovenia,2024,23.5,5,7,Inicio,14.4,950,14.4
Atividade,Retired persons,SI,Slovenia,2024,23.5,5,7,Fim,14.4,949,23.5
Rendimento,First quintile,SI,Slovenia,2024,68.3,6,1,Inicio,14.4,948,14.4
Rendimento,First quintile,SI,Slovenia,2024,68.3,6,1,Fim,14.4,947,68.3
Rendimento,Second quintile,SI,Slovenia,2024,2.4,6,2,Inicio,14.4,946,14.4
Rendimento,Second quintile,SI,Slovenia,2024,2.4,6,2,Fim,14.4,945,2.4
Rendimento,Third quintile,SI,Slovenia,2024,0.8,6,3,Inicio,14.4,944,14.4
Rendimento,Third quintile,SI,Slovenia,2024,0.8,6,3,Fim,14.4,943,0.8
Rendimento,Fourth quintile,SI,Slovenia,2024,0.5,6,4,Inicio,14.4,942,14.4
Rendimento,Fourth quintile,SI,Slovenia,2024,0.5,6,4,Fim,14.4,941,0.5
Rendimento,Fifth quintile,SI,Slovenia,2024,0.2,6,5,Inicio,14.4,940,14.4
Rendimento,Fifth quintile,SI,Slovenia,2024,0.2,6,5,Fim,14.4,939,0.2
Composição Agregado,One adult,SI,Slovenia,2024,40.5,7,1,Inicio,14.4,938,14.4
Composição Agregado,One adult,SI,Slovenia,2024,40.5,7,1,Fim,14.4,937,40.5
Composição Agregado,One adult younger than 65 years,SI,Slovenia,2024,33.1,7,2,Inicio,14.4,936,14.4
Composição Agregado,One adult younger than 65 years,SI,Slovenia,2024,33.1,7,2,Fim,14.4,935,33.1
Composição Agregado,One adult 65 years or over,SI,Slovenia,2024,48.7,7,3,Inicio,14.4,934,14.4
Composição Agregado,One adult 65 years or over,SI,Slovenia,2024,48.7,7,3,Fim,14.4,933,48.7
Composição Agregado,One single female,SI,Slovenia,2024,44.2,7,4,Inicio,14.4,932,14.4
Composição Agregado,One single female,SI,Slovenia,2024,44.2,7,4,Fim,14.4,931,44.2
Composição Agregado,One single male,SI,Slovenia,2024,36.4,7,5,Inicio,14.4,930,14.4
Composição Agregado,One single male,SI,Slovenia,2024,36.4,7,5,Fim,14.4,929,36.4
Composição Agregado,Two adults,SI,Slovenia,2024,14.7,7,6,Inicio,14.4,928,14.4
Composição Agregado,Two adults,SI,Slovenia,2024,14.7,7,6,Fim,14.4,927,14.7
Composição Agregado,Two adults younger than 65 years,SI,Slovenia,2024,12.8,7,7,Inicio,14.4,926,14.4
Composição Agregado,Two adults younger than 65 years,SI,Slovenia,2024,12.8,7,7,Fim,14.4,925,12.8
Composição Agregado,"Two adults, at least one aged 65 years or over",SI,Slovenia,2024,16.1,7,8,Inicio,14.4,924,14.4
Composição Agregado,"Two adults, at least one aged 65 years or over",SI,Slovenia,2024,16.1,7,8,Fim,14.4,923,16.1
Composição Agregado,Household without dependent children,SI,Slovenia,2024,19.5,7,9,Inicio,14.4,922,14.4
Composição Agregado,Household without dependent children,SI,Slovenia,2024,19.5,7,9,Fim,14.4,921,19.5
Composição Agregado,Household with dependent children,SI,Slovenia,2024,9.8,7,10,Inicio,14.4,920,14.4
Composição Agregado,Household with dependent children,SI,Slovenia,2024,9.8,7,10,Fim,14.4,919,9.8
Composição Agregado,One adult with dependent children,SI,Slovenia,2024,32.3,7,11,Inicio,14.4,918,14.4
Composição Agregado,One adult with dependent children,SI,Slovenia,2024,32.3,7,11,Fim,14.4,917,32.3
Composição Agregado,Two or more adults without dependent children,SI,Slovenia,2024,11.8,7,12,Inicio,14.4,916,14.4
Composição Agregado,Two or more adults without dependent children,SI,Slovenia,2024,11.8,7,12,Fim,14.4,915,11.8
Composição Agregado,Two or more adults with dependent children,SI,Slovenia,2024,8.4,7,13,Inicio,14.4,914,14.4
Composição Agregado,Two or more adults with dependent children,SI,Slovenia,2024,8.4,7,13,Fim,14.4,913,8.4
Composição Agregado,Two adults with one dependent child,SI,Slovenia,2024,8.8,7,14,Inicio,14.4,912,14.4
Composição Agregado,Two adults with one dependent child,SI,Slovenia,2024,8.8,7,14,Fim,14.4,911,8.8
Composição Agregado,Two adults with two dependent children,SI,Slovenia,2024,6.4,7,15,Inicio,14.4,910,14.4
Composição Agregado,Two adults with two dependent children,SI,Slovenia,2024,6.4,7,15,Fim,14.4,909,6.4
Composição Agregado,Two adults with three or more dependent children,SI,Slovenia,2024,15.4,7,16,Inicio,14.4,908,14.4
Composição Agregado,Two adults with three or more dependent children,SI,Slovenia,2024,15.4,7,16,Fim,14.4,907,15.4
Composição Agregado,Three or more adults,SI,Slovenia,2024,6.6,7,17,Inicio,14.4,906,14.4
Composição Agregado,Three or more adults,SI,Slovenia,2024,6.6,7,17,Fim,14.4,905,6.6
Composição Agregado,Three or more adults with dependent children,SI,Slovenia,2024,6.2,7,18,Inicio,14.4,904,14.4
Composição Agregado,Three or more adults with dependent children,SI,Slovenia,2024,6.2,7,18,Fim,14.4,903,6.2
Alojamento,"Owner, with mortgage or loan",SI,Slovenia,2024,5.7,8,1,Inicio,14.4,902,14.4
Alojamento,"Owner, with mortgage or loan",SI,Slovenia,2024,5.7,8,1,Fim,14.4,901,5.7
Alojamento,"Owner, no outstanding mortgage or housing loan",SI,Slovenia,2024,13.8,8,2,Inicio,14.4,900,14.4
Alojamento,"Owner, no outstanding mortgage or housing loan",SI,Slovenia,2024,13.8,8,2,Fim,14.4,899,13.8
Alojamento,"Tenant, rent at market price",SI,Slovenia,2024,26.9,8,3,Inicio,14.4,898,14.4
Alojamento,"Tenant, rent at market price",SI,Slovenia,2024,26.9,8,3,Fim,14.4,897,26.9
Alojamento,"Tenant, rent at reduced price or free",SI,Slovenia,2024,19.4,8,4,Inicio,14.4,896,14.4
Alojamento,"Tenant, rent at reduced price or free",SI,Slovenia,2024,19.4,8,4,Fim,14.4,895,19.4
