Pais_Desc,Pais_Cod,Mes,Taxa,TaxaEA,Diferenca,N4,N3,N2,N1,P1,P2,P3,P4,Sinal,,,,,,5
Eslovénia,SI,2024/10/15,3.9,6.3,-2.4,0,0,0,2.4,0,0,0,0,N,,,,,,
Eslovénia,SI,2024/11/15,3.7,6.2,-2.5,0,0,0,2.5,0,0,0,0,N,,,,,,
Eslovénia,SI,2024/12/15,3.6,6.3,-2.7,0,0,0,2.7,0,0,0,0,N,,,,,,
Eslovénia,SI,2025/01/15,3.8,6.3,-2.5,0,0,0,2.5,0,0,0,0,N,,,,,,
Eslovénia,SI,2025/02/15,3.8,6.3,-2.5,0,0,0,2.5,0,0,0,0,N,,,,,,
Eslovénia,SI,2025/03/15,3.8,6.4,-2.6,0,0,0,2.6,0,0,0,0,N,,,,,,
Eslovénia,SI,2025/04/15,3.6,6.3,-2.7,0,0,0,2.7,0,0,0,0,N,,,,,,
Eslovénia,SI,2025/05/15,3.3,6.4,-3.1,0,0,0,3.1,0,0,0,0,N,,,,,,
Eslovénia,SI,2025/06/15,3.1,6.3,-3.2,0,0,0,3.2,0,0,0,0,N,,,,,,
Eslováquia,SK,2000/01/15,18.3,9.4,8.9,0,0,0,0,5,3.9,0,0,P,,,,,,
Eslováquia,SK,2000/02/15,18.5,9.4,9.1,0,0,0,0,5,4.1,0,0,P,,,,,,
Eslováquia,SK,2000/03/15,18.7,9.3,9.4,0,0,0,0,5,4.4,0,0,P,,,,,,
Eslováquia,SK,2000/04/15,18.9,9.2,9.7,0,0,0,0,5,4.7,0,0,P,,,,,,
Eslováquia,SK,2000/05/15,19.2,9.1,10.1,0,0,0,0,5,5,0.1,0,P,,,,,,
Eslováquia,SK,2000/06/15,19.4,9.1,10.3,0,0,0,0,5,5,0.3,0,P,,,,,,
Eslováquia,SK,2000/07/15,19.7,9,10.7,0,0,0,0,5,5,0.7,0,P,,,,,,
Eslováquia,SK,2000/08/15,18.6,9,9.6,0,0,0,0,5,4.6,0,0,P,,,,,,
Eslováquia,SK,2000/09/15,18.6,8.9,9.7,0,0,0,0,5,4.7,0,0,P,,,,,,
Eslováquia,SK,2000/10/15,18.8,8.8,10,0,0,0,0,5,5,0,0,P,,,,,,
Eslováquia,SK,2000/11/15,19,8.8,10.2,0,0,0,0,5,5,0.2,0,P,,,,,,
Eslováquia,SK,2000/12/15,19.1,8.7,10.4,0,0,0,0,5,5,0.4,0,P,,,,,,
Eslováquia,SK,2001/01/15,19.4,8.6,10.8,0,0,0,0,5,5,0.8,0,P,,,,,,
Eslováquia,SK,2001/02/15,19.3,8.5,10.8,0,0,0,0,5,5,0.8,0,P,,,,,,
Eslováquia,SK,2001/03/15,19.4,8.5,10.9,0,0,0,0,5,5,0.9,0,P,,,,,,
Eslováquia,SK,2001/04/15,19.6,8.5,11.1,0,0,0,0,5,5,1.1,0,P,,,,,,
Eslováquia,SK,2001/05/15,19.5,8.5,11,0,0,0,0,5,5,1,0,P,,,,,,
Eslováquia,SK,2001/06/15,19.5,8.5,11,0,0,0,0,5,5,1,0,P,,,,,,
Eslováquia,SK,2001/07/15,19.4,8.5,10.9,0,0,0,0,5,5,0.9,0,P,,,,,,
Eslováquia,SK,2001/08/15,19.5,8.5,11,0,0,0,0,5,5,1,0,P,,,,,,
Eslováquia,SK,2001/09/15,19.5,8.5,11,0,0,0,0,5,5,1,0,P,,,,,,
Eslováquia,SK,2001/10/15,19.6,8.5,11.1,0,0,0,0,5,5,1.1,0,P,,,,,,
Eslováquia,SK,2001/11/15,19.5,8.6,10.9,0,0,0,0,5,5,0.9,0,P,,,,,,
Eslováquia,SK,2001/12/15,19.3,8.6,10.7,0,0,0,0,5,5,0.7,0,P,,,,,,
Eslováquia,SK,2002/01/15,19.1,8.6,10.5,0,0,0,0,5,5,0.5,0,P,,,,,,
Eslováquia,SK,2002/02/15,19,8.6,10.4,0,0,0,0,5,5,0.4,0,P,,,,,,
Eslováquia,SK,2002/03/15,18.9,8.6,10.3,0,0,0,0,5,5,0.3,0,P,,,,,,
Eslováquia,SK,2002/04/15,18.9,8.6,10.3,0,0,0,0,5,5,0.3,0,P,,,,,,
Eslováquia,SK,2002/05/15,19,8.7,10.3,0,0,0,0,5,5,0.3,0,P,,,,,,
Eslováquia,SK,2002/06/15,18.9,8.7,10.2,0,0,0,0,5,5,0.2,0,P,,,,,,
Eslováquia,SK,2002/07/15,18.8,8.8,10,0,0,0,0,5,5,0,0,P,,,,,,
Eslováquia,SK,2002/08/15,18.8,8.8,10,0,0,0,0,5,5,0,0,P,,,,,,
Eslováquia,SK,2002/09/15,18.7,8.9,9.8,0,0,0,0,5,4.8,0,0,P,,,,,,
Eslováquia,SK,2002/10/15,18.7,8.9,9.8,0,0,0,0,5,4.8,0,0,P,,,,,,
Eslováquia,SK,2002/11/15,18.6,8.9,9.7,0,0,0,0,5,4.7,0,0,P,,,,,,
Eslováquia,SK,2002/12/15,18.5,9,9.5,0,0,0,0,5,4.5,0,0,P,,,,,,
Eslováquia,SK,2003/01/15,18.2,9.1,9.1,0,0,0,0,5,4.1,0,0,P,,,,,,
Eslováquia,SK,2003/02/15,18,9.1,8.9,0,0,0,0,5,3.9,0,0,P,,,,,,
Eslováquia,SK,2003/03/15,17.8,9.2,8.6,0,0,0,0,5,3.6,0,0,P,,,,,,
Eslováquia,SK,2003/04/15,17.4,9.2,8.2,0,0,0,0,5,3.2,0,0,P,,,,,,
Eslováquia,SK,2003/05/15,17.3,9.2,8.1,0,0,0,0,5,3.1,0,0,P,,,,,,
Eslováquia,SK,2003/06/15,17.3,9.2,8.1,0,0,0,0,5,3.1,0,0,P,,,,,,
Eslováquia,SK,2003/07/15,17.4,9.2,8.2,0,0,0,0,5,3.2,0,0,P,,,,,,
Eslováquia,SK,2003/08/15,17.6,9.2,8.4,0,0,0,0,5,3.4,0,0,P,,,,,,
Eslováquia,SK,2003/09/15,17.5,9.2,8.3,0,0,0,0,5,3.3,0,0,P,,,,,,
Eslováquia,SK,2003/10/15,17.6,9.2,8.4,0,0,0,0,5,3.4,0,0,P,,,,,,
Eslováquia,SK,2003/11/15,17.9,9.2,8.7,0,0,0,0,5,3.7,0,0,P,,,,,,
Eslováquia,SK,2003/12/15,18.4,9.3,9.1,0,0,0,0,5,4.1,0,0,P,,,,,,
Eslováquia,SK,2004/01/15,18.7,9.4,9.3,0,0,0,0,5,4.3,0,0,P,,,,,,
Eslováquia,SK,2004/02/15,19,9.4,9.6,0,0,0,0,5,4.6,0,0,P,,,,,,
Eslováquia,SK,2004/03/15,19,9.4,9.6,0,0,0,0,5,4.6,0,0,P,,,,,,
Eslováquia,SK,2004/04/15,19.1,9.4,9.7,0,0,0,0,5,4.7,0,0,P,,,,,,
Eslováquia,SK,2004/05/15,18.8,9.4,9.4,0,0,0,0,5,4.4,0,0,P,,,,,,
Eslováquia,SK,2004/06/15,18.5,9.3,9.2,0,0,0,0,5,4.2,0,0,P,,,,,,
Eslováquia,SK,2004/07/15,18.2,9.4,8.8,0,0,0,0,5,3.8,0,0,P,,,,,,
Eslováquia,SK,2004/08/15,18,9.4,8.6,0,0,0,0,5,3.6,0,0,P,,,,,,
Eslováquia,SK,2004/09/15,17.9,9.4,8.5,0,0,0,0,5,3.5,0,0,P,,,,,,
Eslováquia,SK,2004/10/15,17.8,9.4,8.4,0,0,0,0,5,3.4,0,0,P,,,,,,
Eslováquia,SK,2004/11/15,17.7,9.4,8.3,0,0,0,0,5,3.3,0,0,P,,,,,,
Eslováquia,SK,2004/12/15,17.6,9.4,8.2,0,0,0,0,5,3.2,0,0,P,,,,,,
Eslováquia,SK,2005/01/15,17.3,9.3,8,0,0,0,0,5,3,0,0,P,,,,,,
Eslováquia,SK,2005/02/15,17.1,9.3,7.8,0,0,0,0,5,2.8,0,0,P,,,,,,
Eslováquia,SK,2005/03/15,17,9.3,7.7,0,0,0,0,5,2.7,0,0,P,,,,,,
Eslováquia,SK,2005/04/15,16.7,9.4,7.3,0,0,0,0,5,2.3,0,0,P,,,,,,
Eslováquia,SK,2005/05/15,16.6,9.3,7.3,0,0,0,0,5,2.3,0,0,P,,,,,,
Eslováquia,SK,2005/06/15,16.3,9.3,7,0,0,0,0,5,2,0,0,P,,,,,,
Eslováquia,SK,2005/07/15,16.1,9.2,6.9,0,0,0,0,5,1.9,0,0,P,,,,,,
Eslováquia,SK,2005/08/15,16,9.2,6.8,0,0,0,0,5,1.8,0,0,P,,,,,,
Eslováquia,SK,2005/09/15,16.1,9.2,6.9,0,0,0,0,5,1.9,0,0,P,,,,,,
Eslováquia,SK,2005/10/15,16,9.2,6.8,0,0,0,0,5,1.8,0,0,P,,,,,,
Eslováquia,SK,2005/11/15,15.7,9.1,6.6,0,0,0,0,5,1.6,0,0,P,,,,,,
Eslováquia,SK,2005/12/15,15.4,9.1,6.3,0,0,0,0,5,1.3,0,0,P,,,,,,
Eslováquia,SK,2006/01/15,15,9,6,0,0,0,0,5,1,0,0,P,,,,,,
Eslováquia,SK,2006/02/15,14.6,8.9,5.7,0,0,0,0,5,0.7,0,0,P,,,,,,
Eslováquia,SK,2006/03/15,14.3,8.8,5.5,0,0,0,0,5,0.5,0,0,P,,,,,,
Eslováquia,SK,2006/04/15,14,8.7,5.3,0,0,0,0,5,0.3,0,0,P,,,,,,
Eslováquia,SK,2006/05/15,13.7,8.6,5.1,0,0,0,0,5,0.1,0,0,P,,,,,,
Eslováquia,SK,2006/06/15,13.4,8.5,4.9,0,0,0,0,4.9,0,0,0,P,,,,,,
Eslováquia,SK,2006/07/15,13.3,8.4,4.9,0,0,0,0,4.9,0,0,0,P,,,,,,
Eslováquia,SK,2006/08/15,13.1,8.4,4.7,0,0,0,0,4.7,0,0,0,P,,,,,,
Eslováquia,SK,2006/09/15,12.8,8.3,4.5,0,0,0,0,4.5,0,0,0,P,,,,,,
Eslováquia,SK,2006/10/15,12.6,8.2,4.4,0,0,0,0,4.4,0,0,0,P,,,,,,
Eslováquia,SK,2006/11/15,12.4,8.2,4.2,0,0,0,0,4.2,0,0,0,P,,,,,,
Eslováquia,SK,2006/12/15,12.1,8.1,4,0,0,0,0,4,0,0,0,P,,,,,,
Eslováquia,SK,2007/01/15,11.7,8,3.7,0,0,0,0,3.7,0,0,0,P,,,,,,
Eslováquia,SK,2007/02/15,11.4,7.9,3.5,0,0,0,0,3.5,0,0,0,P,,,,,,
Eslováquia,SK,2007/03/15,11.2,7.8,3.4,0,0,0,0,3.4,0,0,0,P,,,,,,
Eslováquia,SK,2007/04/15,11.3,7.7,3.6,0,0,0,0,3.6,0,0,0,P,,,,,,
Eslováquia,SK,2007/05/15,11.3,7.7,3.6,0,0,0,0,3.6,0,0,0,P,,,,,,
Eslováquia,SK,2007/06/15,11.4,7.6,3.8,0,0,0,0,3.8,0,0,0,P,,,,,,
Eslováquia,SK,2007/07/15,11.5,7.6,3.9,0,0,0,0,3.9,0,0,0,P,,,,,,
Eslováquia,SK,2007/08/15,11.5,7.6,3.9,0,0,0,0,3.9,0,0,0,P,,,,,,
Eslováquia,SK,2007/09/15,11.3,7.5,3.8,0,0,0,0,3.8,0,0,0,P,,,,,,
Eslováquia,SK,2007/10/15,10.9,7.5,3.4,0,0,0,0,3.4,0,0,0,P,,,,,,
Eslováquia,SK,2007/11/15,10.6,7.4,3.2,0,0,0,0,3.2,0,0,0,P,,,,,,
Eslováquia,SK,2007/12/15,10.5,7.5,3,0,0,0,0,3,0,0,0,P,,,,,,
Eslováquia,SK,2008/01/15,10.4,7.4,3,0,0,0,0,3,0,0,0,P,,,,,,
Eslováquia,SK,2008/02/15,10.3,7.4,2.9,0,0,0,0,2.9,0,0,0,P,,,,,,
Eslováquia,SK,2008/03/15,10.2,7.4,2.8,0,0,0,0,2.8,0,0,0,P,,,,,,
Eslováquia,SK,2008/04/15,10.2,7.5,2.7,0,0,0,0,2.7,0,0,0,P,,,,,,
Eslováquia,SK,2008/05/15,10.2,7.5,2.7,0,0,0,0,2.7,0,0,0,P,,,,,,
Eslováquia,SK,2008/06/15,9.9,7.6,2.3,0,0,0,0,2.3,0,0,0,P,,,,,,
Eslováquia,SK,2008/07/15,9.4,7.6,1.8,0,0,0,0,1.8,0,0,0,P,,,,,,
Eslováquia,SK,2008/08/15,9,7.7,1.3,0,0,0,0,1.3,0,0,0,P,,,,,,
Eslováquia,SK,2008/09/15,8.8,7.8,1,0,0,0,0,1,0,0,0,P,,,,,,
Eslováquia,SK,2008/10/15,8.7,7.9,0.8,0,0,0,0,0.8,0,0,0,P,,,,,,
Eslováquia,SK,2008/11/15,8.9,8.1,0.8,0,0,0,0,0.8,0,0,0,P,,,,,,
Eslováquia,SK,2008/12/15,9.1,8.4,0.7,0,0,0,0,0.7,0,0,0,P,,,,,,
Eslováquia,SK,2009/01/15,9.9,8.8,1.1,0,0,0,0,1.1,0,0,0,P,,,,,,
Eslováquia,SK,2009/02/15,10.3,9.1,1.2,0,0,0,0,1.2,0,0,0,P,,,,,,
Eslováquia,SK,2009/03/15,10.8,9.4,1.4,0,0,0,0,1.4,0,0,0,P,,,,,,
Eslováquia,SK,2009/04/15,11.2,9.5,1.7,0,0,0,0,1.7,0,0,0,P,,,,,,
Eslováquia,SK,2009/05/15,11.6,9.6,2,0,0,0,0,2,0,0,0,P,,,,,,
Eslováquia,SK,2009/06/15,12,9.7,2.3,0,0,0,0,2.3,0,0,0,P,,,,,,
Eslováquia,SK,2009/07/15,12.3,9.8,2.5,0,0,0,0,2.5,0,0,0,P,,,,,,
Eslováquia,SK,2009/08/15,12.6,9.9,2.7,0,0,0,0,2.7,0,0,0,P,,,,,,
Eslováquia,SK,2009/09/15,13.1,10,3.1,0,0,0,0,3.1,0,0,0,P,,,,,,
Eslováquia,SK,2009/10/15,13.4,10.1,3.3,0,0,0,0,3.3,0,0,0,P,,,,,,
Eslováquia,SK,2009/11/15,13.8,10.2,3.6,0,0,0,0,3.6,0,0,0,P,,,,,,
Eslováquia,SK,2009/12/15,14.2,10.2,4,0,0,0,0,4,0,0,0,P,,,,,,
Eslováquia,SK,2010/01/15,14.8,10.3,4.5,0,0,0,0,4.5,0,0,0,P,,,,,,
Eslováquia,SK,2010/02/15,14.9,10.3,4.6,0,0,0,0,4.6,0,0,0,P,,,,,,
Eslováquia,SK,2010/03/15,14.9,10.3,4.6,0,0,0,0,4.6,0,0,0,P,,,,,,
Eslováquia,SK,2010/04/15,14.8,10.4,4.4,0,0,0,0,4.4,0,0,0,P,,,,,,
Eslováquia,SK,2010/05/15,14.7,10.4,4.3,0,0,0,0,4.3,0,0,0,P,,,,,,
Eslováquia,SK,2010/06/15,14.5,10.3,4.2,0,0,0,0,4.2,0,0,0,P,,,,,,
Eslováquia,SK,2010/07/15,14.3,10.3,4,0,0,0,0,4,0,0,0,P,,,,,,
Eslováquia,SK,2010/08/15,14.2,10.2,4,0,0,0,0,4,0,0,0,P,,,,,,
Eslováquia,SK,2010/09/15,14.2,10.2,4,0,0,0,0,4,0,0,0,P,,,,,,
Eslováquia,SK,2010/10/15,14,10.3,3.7,0,0,0,0,3.7,0,0,0,P,,,,,,
Eslováquia,SK,2010/11/15,13.8,10.2,3.6,0,0,0,0,3.6,0,0,0,P,,,,,,
Eslováquia,SK,2010/12/15,13.8,10.2,3.6,0,0,0,0,3.6,0,0,0,P,,,,,,
Eslováquia,SK,2011/01/15,13.8,10.1,3.7,0,0,0,0,3.7,0,0,0,P,,,,,,
Eslováquia,SK,2011/02/15,13.7,10.1,3.6,0,0,0,0,3.6,0,0,0,P,,,,,,
Eslováquia,SK,2011/03/15,13.7,10.1,3.6,0,0,0,0,3.6,0,0,0,P,,,,,,
Eslováquia,SK,2011/04/15,13.6,10,3.6,0,0,0,0,3.6,0,0,0,P,,,,,,
Eslováquia,SK,2011/05/15,13.5,10.1,3.4,0,0,0,0,3.4,0,0,0,P,,,,,,
Eslováquia,SK,2011/06/15,13.4,10.1,3.3,0,0,0,0,3.3,0,0,0,P,,,,,,
Eslováquia,SK,2011/07/15,13.3,10.2,3.1,0,0,0,0,3.1,0,0,0,P,,,,,,
Eslováquia,SK,2011/08/15,13.3,10.3,3,0,0,0,0,3,0,0,0,P,,,,,,
Eslováquia,SK,2011/09/15,13.5,10.5,3,0,0,0,0,3,0,0,0,P,,,,,,
Eslováquia,SK,2011/10/15,13.7,10.6,3.1,0,0,0,0,3.1,0,0,0,P,,,,,,
Eslováquia,SK,2011/11/15,13.8,10.7,3.1,0,0,0,0,3.1,0,0,0,P,,,,,,
Eslováquia,SK,2011/12/15,13.8,10.8,3,0,0,0,0,3,0,0,0,P,,,,,,
Eslováquia,SK,2012/01/15,13.8,10.9,2.9,0,0,0,0,2.9,0,0,0,P,,,,,,
Eslováquia,SK,2012/02/15,13.8,11,2.8,0,0,0,0,2.8,0,0,0,P,,,,,,
Eslováquia,SK,2012/03/15,13.8,11.2,2.6,0,0,0,0,2.6,0,0,0,P,,,,,,
Eslováquia,SK,2012/04/15,14,11.3,2.7,0,0,0,0,2.7,0,0,0,P,,,,,,
Eslováquia,SK,2012/05/15,13.9,11.4,2.5,0,0,0,0,2.5,0,0,0,P,,,,,,
Eslováquia,SK,2012/06/15,13.7,11.5,2.2,0,0,0,0,2.2,0,0,0,P,,,,,,
Eslováquia,SK,2012/07/15,13.8,11.6,2.2,0,0,0,0,2.2,0,0,0,P,,,,,,
Eslováquia,SK,2012/08/15,13.8,11.6,2.2,0,0,0,0,2.2,0,0,0,P,,,,,,
Eslováquia,SK,2012/09/15,13.8,11.7,2.1,0,0,0,0,2.1,0,0,0,P,,,,,,
Eslováquia,SK,2012/10/15,14,11.9,2.1,0,0,0,0,2.1,0,0,0,P,,,,,,
Eslováquia,SK,2012/11/15,14.2,12,2.2,0,0,0,0,2.2,0,0,0,P,,,,,,
Eslováquia,SK,2012/12/15,14.3,12,2.3,0,0,0,0,2.3,0,0,0,P,,,,,,
Eslováquia,SK,2013/01/15,14.3,12.2,2.1,0,0,0,0,2.1,0,0,0,P,,,,,,
Eslováquia,SK,2013/02/15,14.3,12.2,2.1,0,0,0,0,2.1,0,0,0,P,,,,,,
Eslováquia,SK,2013/03/15,14.3,12.2,2.1,0,0,0,0,2.1,0,0,0,P,,,,,,
Eslováquia,SK,2013/04/15,14.3,12.2,2.1,0,0,0,0,2.1,0,0,0,P,,,,,,
Eslováquia,SK,2013/05/15,14.3,12.2,2.1,0,0,0,0,2.1,0,0,0,P,,,,,,
Eslováquia,SK,2013/06/15,14.3,12.2,2.1,0,0,0,0,2.1,0,0,0,P,,,,,,
Eslováquia,SK,2013/07/15,14.1,12.1,2,0,0,0,0,2,0,0,0,P,,,,,,
Eslováquia,SK,2013/08/15,14,12.1,1.9,0,0,0,0,1.9,0,0,0,P,,,,,,
Eslováquia,SK,2013/09/15,14,12.1,1.9,0,0,0,0,1.9,0,0,0,P,,,,,,
Eslováquia,SK,2013/10/15,14,12.1,1.9,0,0,0,0,1.9,0,0,0,P,,,,,,
Eslováquia,SK,2013/11/15,13.9,12.1,1.8,0,0,0,0,1.8,0,0,0,P,,,,,,
Eslováquia,SK,2013/12/15,13.9,12,1.9,0,0,0,0,1.9,0,0,0,P,,,,,,
Eslováquia,SK,2014/01/15,13.8,12,1.8,0,0,0,0,1.8,0,0,0,P,,,,,,
Eslováquia,SK,2014/02/15,13.8,12,1.8,0,0,0,0,1.8,0,0,0,P,,,,,,
Eslováquia,SK,2014/03/15,13.7,11.9,1.8,0,0,0,0,1.8,0,0,0,P,,,,,,
Eslováquia,SK,2014/04/15,13.5,11.8,1.7,0,0,0,0,1.7,0,0,0,P,,,,,,
Eslováquia,SK,2014/05/15,13.4,11.8,1.6,0,0,0,0,1.6,0,0,0,P,,,,,,
Eslováquia,SK,2014/06/15,13.2,11.6,1.6,0,0,0,0,1.6,0,0,0,P,,,,,,
Eslováquia,SK,2014/07/15,13.1,11.7,1.4,0,0,0,0,1.4,0,0,0,P,,,,,,
Eslováquia,SK,2014/08/15,12.9,11.6,1.3,0,0,0,0,1.3,0,0,0,P,,,,,,
Eslováquia,SK,2014/09/15,12.6,11.6,1,0,0,0,0,1,0,0,0,P,,,,,,
Eslováquia,SK,2014/10/15,12.5,11.6,0.9,0,0,0,0,0.9,0,0,0,P,,,,,,
Eslováquia,SK,2014/11/15,12.4,11.6,0.8,0,0,0,0,0.8,0,0,0,P,,,,,,
Eslováquia,SK,2014/12/15,12.3,11.5,0.8,0,0,0,0,0.8,0,0,0,P,,,,,,
Eslováquia,SK,2015/01/15,12.4,11.4,1,0,0,0,0,1,0,0,0,P,,,,,,
Eslováquia,SK,2015/02/15,12.2,11.3,0.9,0,0,0,0,0.9,0,0,0,P,,,,,,
Eslováquia,SK,2015/03/15,12,11.3,0.7,0,0,0,0,0.7,0,0,0,P,,,,,,
Eslováquia,SK,2015/04/15,11.7,11.2,0.5,0,0,0,0,0.5,0,0,0,P,,,,,,
Eslováquia,SK,2015/05/15,11.5,11.2,0.3,0,0,0,0,0.3,0,0,0,P,,,,,,
Eslováquia,SK,2015/06/15,11.5,11.1,0.4,0,0,0,0,0.4,0,0,0,P,,,,,,
Eslováquia,SK,2015/07/15,11.4,10.8,0.6,0,0,0,0,0.6,0,0,0,P,,,,,,
Eslováquia,SK,2015/08/15,11.3,10.8,0.5,0,0,0,0,0.5,0,0,0,P,,,,,,
Eslováquia,SK,2015/09/15,11.2,10.7,0.5,0,0,0,0,0.5,0,0,0,P,,,,,,
Eslováquia,SK,2015/10/15,11,10.7,0.3,0,0,0,0,0.3,0,0,0,P,,,,,,
Eslováquia,SK,2015/11/15,10.8,10.6,0.2,0,0,0,0,0.2,0,0,0,P,,,,,,
Eslováquia,SK,2015/12/15,10.7,10.6,0.1,0,0,0,0,0.1,0,0,0,P,,,,,,
Eslováquia,SK,2016/01/15,10.5,10.5,0,0,0,0,0,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/02/15,10.3,10.4,-0.1,0,0,0,0.1,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/03/15,10.2,10.4,-0.2,0,0,0,0.2,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/04/15,10,10.3,-0.3,0,0,0,0.3,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/05/15,9.9,10.2,-0.3,0,0,0,0.3,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/06/15,9.7,10.2,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/07/15,9.6,10,-0.4,0,0,0,0.4,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/08/15,9.5,10,-0.5,0,0,0,0.5,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/09/15,9.3,9.9,-0.6,0,0,0,0.6,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/10/15,9.1,9.9,-0.8,0,0,0,0.8,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/11/15,9,9.9,-0.9,0,0,0,0.9,0,0,0,0,N,,,,,,
Eslováquia,SK,2016/12/15,8.8,9.8,-1,0,0,0,1,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/01/15,8.7,9.6,-0.9,0,0,0,0.9,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/02/15,8.5,9.5,-1,0,0,0,1,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/03/15,8.5,9.5,-1,0,0,0,1,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/04/15,8.4,9.3,-0.9,0,0,0,0.9,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/05/15,8.3,9.3,-1,0,0,0,1,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/06/15,8,9.1,-1.1,0,0,0,1.1,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/07/15,7.9,9.1,-1.2,0,0,0,1.2,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/08/15,7.8,9,-1.2,0,0,0,1.2,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/09/15,7.8,8.9,-1.1,0,0,0,1.1,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/10/15,7.8,8.8,-1,0,0,0,1,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/11/15,7.7,8.8,-1.1,0,0,0,1.1,0,0,0,0,N,,,,,,
Eslováquia,SK,2017/12/15,7.5,8.7,-1.2,0,0,0,1.2,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/01/15,7.3,8.7,-1.4,0,0,0,1.4,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/02/15,7.1,8.6,-1.5,0,0,0,1.5,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/03/15,6.9,8.5,-1.6,0,0,0,1.6,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/04/15,6.8,8.4,-1.6,0,0,0,1.6,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/05/15,6.7,8.3,-1.6,0,0,0,1.6,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/06/15,6.6,8.2,-1.6,0,0,0,1.6,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/07/15,6.4,8.1,-1.7,0,0,0,1.7,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/08/15,6.2,8,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/09/15,6.2,8,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/10/15,6.1,8,-1.9,0,0,0,1.9,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/11/15,6.1,7.9,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Eslováquia,SK,2018/12/15,5.9,7.9,-2,0,0,0,2,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/01/15,5.9,7.9,-2,0,0,0,2,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/02/15,5.8,7.8,-2,0,0,0,2,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/03/15,5.7,7.7,-2,0,0,0,2,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/04/15,5.6,7.7,-2.1,0,0,0,2.1,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/05/15,5.7,7.6,-1.9,0,0,0,1.9,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/06/15,5.7,7.5,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/07/15,5.7,7.5,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/08/15,5.7,7.5,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/09/15,5.8,7.5,-1.7,0,0,0,1.7,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/10/15,5.7,7.4,-1.7,0,0,0,1.7,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/11/15,5.7,7.5,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Eslováquia,SK,2019/12/15,5.7,7.5,-1.8,0,0,0,1.8,0,0,0,0,N,,,,,,
Eslováquia,SK,2020/01/15,5.9,7.5,-1.6,0,0,0,1.6,0,0,0,0,N,,,,,,
Eslováquia,SK,2020/02/15,6,7.3,-1.3,0,0,0,1.3,0,0,0,0,N,,,,,,
Eslováquia,SK,2020/03/15,6,7.2,-1.2,0,0,0,1.2,0,0,0,0,N,,,,,,
Eslováquia,SK,2020/04/15,6.5,7.4,-0.9,0,0,0,0.9,0,0,0,0,N,,,,,,
Eslováquia,SK,2020/05/15,6.6,7.7,-1.1,0,0,0,1.1,0,0,0,0,N,,,,,,
Eslováquia,SK,2020/06/15,6.7,8.1,-1.4,0,0,0,1.4,0,0,0,0,N,,,,,,
Eslováquia,SK,2020/07/15,7,8.5,-1.5,0,0,0,1.5,0,0,0,0,N,,,,,,
